"camis","dba","boro","cuisine_description","inspection_date","action","critical_flag","score","grade","inspection_type","violation_description"
"50070444","PAPA JOHN'S PIZZA","Bronx","Pizza","2025-09-24T00:00:00.000","Violations were cited in the following area(s).","Not Critical","26",,"Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50114464","MOMO SUSHI","Manhattan","Japanese","2025-08-19T00:00:00.000","Violations were cited in the following area(s).","Critical","19","B","Cycle Inspection / Re-inspection","Hot TCS food item not held at or above 140 °F."
"40672603","FAILTE","Manhattan","Irish","2022-04-27T00:00:00.000","Violations were cited in the following area(s).","Not Critical","52","C","Cycle Inspection / Re-inspection","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist."
"50002771","PADISHAH RESTAURANT","Brooklyn","Middle Eastern","2023-05-09T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","Critical","23",,"Cycle Inspection / Initial Inspection","Evidence of rats or live rats in establishment's food or non-food areas."
"50124696","ABEY AFRICAN FOOD","Staten Island","African","2023-09-26T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","Critical","64",,"Cycle Inspection / Initial Inspection","Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures"
"50086042","SONEROS","Queens","Peruvian","2024-09-28T00:00:00.000","Violations were cited in the following area(s).","Critical","37",,"Cycle Inspection / Initial Inspection","Evidence of mice or live mice in establishment's food or non-food areas."
"50070592","ZEST RAMEN","Manhattan","Japanese","2024-04-25T00:00:00.000","Violations were cited in the following area(s).","Not Critical","21","B","Cycle Inspection / Re-inspection","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of."
"50135606","BLINKS DELI & PIZZA","Queens","American","2025-03-03T00:00:00.000","Violations were cited in the following area(s).","Critical","38",,"Cycle Inspection / Initial Inspection","Food Protection Certificate (FPC) not held by manager or supervisor of food operations."
"50064079","THE LE LABO CAFE OF WILLIAMSBURG BROOKLYN N.Y.C","Brooklyn","Coffee/Tea","2026-01-13T00:00:00.000","Violations were cited in the following area(s).","Critical","21",,"Cycle Inspection / Initial Inspection","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor."
"41623743","EL AGUILA","Manhattan","Mexican","2024-10-08T00:00:00.000","Violations were cited in the following area(s).","Critical","59",,"Cycle Inspection / Initial Inspection","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies."
"50102230","THE DINING ROOM / THE CHAMPAGNE & CAVIAR BAR AT RH GUESTHOUSE","Manhattan","New American","2025-09-04T00:00:00.000","Violations were cited in the following area(s).","Critical","13","A","Cycle Inspection / Re-inspection","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies."
"50135744","THAI TREE","Queens","Thai","2023-08-21T00:00:00.000","Violations were cited in the following area(s).","Critical","47",,"Pre-permit (Operational) / Initial Inspection","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor."
"50053072","RUBY'S CAFE","Manhattan","Australian","2023-12-05T00:00:00.000","Violations were cited in the following area(s).","Not Critical","11","A","Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"41567796","SOUVLAKI GR","Manhattan","Greek","2025-06-09T00:00:00.000","Violations were cited in the following area(s).","Not Critical","8","A","Cycle Inspection / Initial Inspection","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of."
"41012338","SLAINTE","Manhattan","Irish","2026-01-22T00:00:00.000","Violations were cited in the following area(s).","Not Critical","12","A","Cycle Inspection / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50050400","BEIJING","Queens","Chinese","2023-10-17T00:00:00.000","Violations were cited in the following area(s).","Not Critical","42",,"Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"41513165","VARIETY BAKERY","Queens","Bakery Products/Desserts","2025-03-07T00:00:00.000","Violations were cited in the following area(s).","Not Critical",,,"Administrative Miscellaneous / Initial Inspection","Allergen or intolerance notice not translated into common language when required"
"50017910","LING LING YOUNG","Brooklyn","Chinese","2023-08-28T00:00:00.000","Violations were cited in the following area(s).","Not Critical","42",,"Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50114368","CARVEL","Manhattan","Frozen Desserts","2023-01-25T00:00:00.000","Violations were cited in the following area(s).","Critical","26",,"Pre-permit (Operational) / Initial Inspection","Food Protection Certificate (FPC) not held by manager or supervisor of food operations."
"50049008","TABLETIME","Manhattan","American","2023-10-19T00:00:00.000","Violations were cited in the following area(s).","Not Critical","13","A","Cycle Inspection / Re-inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"50117094","THE POINT TAVERN","Staten Island","American","2023-12-06T00:00:00.000","Violations were cited in the following area(s).","Not Critical","11",,"Cycle Inspection / Initial Inspection","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit."
"41221138","DOUBLE DOWN SALOON","Manhattan","American","2026-05-05T00:00:00.000","Violations were cited in the following area(s).","Critical","22",,"Cycle Inspection / Initial Inspection","Food Protection Certificate (FPC) not held by manager or supervisor of food operations."
"50059059","ORALE TACOS","Queens","Tex-Mex","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","Critical","25","B","Cycle Inspection / Re-inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"50128404","CAFE ROSE","Brooklyn","Jewish/Kosher","2022-12-19T00:00:00.000","Violations were cited in the following area(s).","Not Critical","16",,"Pre-permit (Operational) / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"50042812","SAN MATTEO PIZZERIA E CUCINA","Manhattan","Italian","2025-02-13T00:00:00.000","Violations were cited in the following area(s).","Critical","26",,"Cycle Inspection / Initial Inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"50120714","J. NAZCA PALACE","Queens","Peruvian","2023-01-19T00:00:00.000","Violations were cited in the following area(s).","Critical","20","B","Pre-permit (Operational) / Re-inspection","Food Protection Certificate (FPC) not held by manager or supervisor of food operations."
"50149503","BEER RUN COLUMBUS","Manhattan","American","2025-04-03T00:00:00.000","Violations were cited in the following area(s).","Not Critical","13","A","Pre-permit (Operational) / Initial Inspection","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of."
"50140182","THE ROCK BILLIARD AND BAR","Queens","Other","2023-10-12T00:00:00.000","Violations were cited in the following area(s).","Critical","47",,"Pre-permit (Non-operational) / Initial Inspection","Insufficient or no hot holding, cold storage or cold holding equipment provided to maintain Time/Temperature Control for Safety Foods (TCS) at required temperatures"
"50145389","CLASS ON 38TH","Manhattan","Japanese","2024-10-17T00:00:00.000","Violations were cited in the following area(s).","Critical","35",,"Pre-permit (Operational) / Initial Inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"50124605","CHEF TAN","Manhattan","Chinese","2023-03-21T00:00:00.000","Violations were cited in the following area(s).","Critical","12","A","Pre-permit (Operational) / Re-inspection","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses."
"50124736","KING HUMMINGBIRD","Bronx","Caribbean","2024-11-04T00:00:00.000","Violations were cited in the following area(s).","Not Critical","44",,"Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
"40373597","PETE'S PIZZERIA & RESTAURANT","Brooklyn","Pizza","2024-03-07T00:00:00.000","Violations were cited in the following area(s).","Not Critical","34",,"Cycle Inspection / Initial Inspection","Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used."
"50104057","PARKSIDE COFFEE SHOP","Brooklyn","American","2025-10-02T00:00:00.000","Violations were cited in the following area(s).","Critical","11","A","Cycle Inspection / Re-inspection","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies."
"41696737","DUNKIN","Queens","Donuts","2025-01-17T00:00:00.000","Violations were cited in the following area(s).","Critical","29",,"Cycle Inspection / Initial Inspection","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred."
"30075445","MORRIS PARK BAKE SHOP","Bronx","Bakery Products/Desserts","2026-02-27T00:00:00.000","Violations were cited in the following area(s).","Critical","7","A","Cycle Inspection / Initial Inspection","Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area."
"50115174","PARIS BAGUETTE","Queens","Bakery Products/Desserts","2024-12-13T00:00:00.000","Violations were cited in the following area(s).","Critical","10","A","Cycle Inspection / Re-inspection","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation."
"50095943","65 MARKET PLACE","Manhattan","American","2024-04-15T00:00:00.000","Violations were cited in the following area(s).","Critical","8","A","Cycle Inspection / Re-inspection","Hot TCS food item not held at or above 140 °F."
"50039007","COURT STREET GROCERS","Manhattan","Sandwiches","2025-03-13T00:00:00.000","Violations were cited in the following area(s).","Not Critical","23",,"Cycle Inspection / Initial Inspection","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests."
